"id","heading","images","description","reporter","town","city","reporter_id","featured","status","top_news","top_new_b1","top_new_b2","top_new_b3","created_at","updated_at"
"186","امریکا میں فائرنگ کے بڑھتے واقعات کے خلاف سان فرانسسکو میں مظاہرہ","[""f85XEZE6CA.jpg""]","امریکا میں فائرنگ کے بڑھتے واقعات کے خلاف سان فرانسسکو میں احتجاج کیا گیا، مظاہرین نے حکومت سے مطالبہ کیا کہ ایسے واقعات کی روک تھام کیلئے نئے قوانین لاگو کیے جائیں۔

مظاہرے میں شریک افراد کا کہنا تھا کہ امریکا میں روزانہ 110 افراد فائرنگ کے مختلف واقعات میں ہلاک ہو رہے ہیں، ہمیں اس معاملے کو سنجیدگی سے لینے کی ضرورت ہے ۔ ایک تحقیقاتی گروپ کے مطابق رواں سال فائرنگ کے 233 بڑے واقعات رونما ہو چکے ہیں۔

احتجاج کرنے والوں نے نارنجی رنگ پہن رکھا تھا جس کا مطلب تھا کہ وہ نہیں چاہتے کہ اگلا نشانہ وہ خود ہوں۔","لیاقت قادری",NULL,"کھاریاں","23","0","1","0",NULL,NULL,NULL,"2022-06-07 18:56:42","2023-03-09 19:06:25"
"187","ایندھن کی قلت کے سبب 15 پاور پلانٹس بند، 4 ہزار میگاواٹ بجلی سسٹم سے بدستور آوٹ","[""vSEYxyi1aE.jpg""]","حکومتی دعووں کے باوجود ایندھن کی قلت کا مسئلہ حل نہ ہو سکا، ایندھن کی عدم دستیابی اور تکنیکی خرابیوں کے باعث پندرہ پاور پلانٹس تاحال بند ہیں جس کی وجہ سے چار ہزار میگاواٹ بجلی سسٹم سے بدستور آوٹ ہے۔

پاور ڈویژن کے ذرائع کے مطابق پندرہ پاور پلانٹس تاحال مکمل صلاحیت کے مطابق بجلی پیدا نہیں کر رہے، پانچ پاور پلانٹس ایندھن کی قلت کے باعث مکمل بجلی پیدا نہیں کررہے اور 961 میگاواٹ بجلی سسٹم سے باہر ہے، ساہیوال کول پاور پلانٹ، صبا پاور پلانٹ سمیت دیگرپلانٹس کو ایندھن کی قلت کا سامنا ہے۔

ذرائع نے بتایا کہ دو پلانٹس شیڈول بندش پر ہیں جبکہ سات تکنیکی خرابیوں کے باعث کم بجلی پیدا کر رہے ہیں، شیڈول بندش کے باعث 1360 میگاواٹ بجلی ابھی بھی سسٹم میں شامل نہیں ہے، کینوپ ٹو اور حبکو پاور پلانٹ شیڈول کی بندش پر ہیں، پلانٹس میں تکنیکی خرابیوں کے باعث 1769 میگاواٹ بجلی سسٹم سے آوٹ ہیں۔","لیاقت قادری",NULL,"کھاریاں","23","0","1","0",NULL,NULL,NULL,"2022-06-07 18:58:16","2023-03-09 19:06:25"
"188","آئی ایم ایف کی ایک اورشرط، بجٹ میں انکم ٹیکس کی رعایتیں، مراعات ختم کرنے کا مطالبہ","[""TgF4HHNjMj.jpg""]","عالمی مالیاتی ادارے فنڈز نے پاکستان کے لیے ایک اور کڑی شرط کا مطالبہ کر دیا جس میں بجٹ میں انکم ٹیکس کی رعایتیں اور مراعات ختم کرنے کا مطالبہ کیا گیا ہے۔

دوسری جانب ذرائع کا کہنا ہے کہ حکومت نے آئی ایم ایف کی ایک اور شرط پر عملدرآمد کی تیاریاں شروع کردی ہیں، سالانہ 10 لاکھ روپے سے زائد کی آمدن پر ٹیکس بڑھانے کی تجویز پر غور کیا جا رہا ہے۔

ایف بی آر ذرائع نے بتایا ہے کہ آن لائن اور سوشل میڈیا سے آمدن پر ٹیکس بڑھانے کی بھی تجویز زیر غور ہے جبکہ آن لائن گیم اور ٹک ٹاک سے آمدن پر ٹیکس بھی بڑھایا جا سکتا ہے، یوٹیوب کی اندرون ملک ادائیگیوں پر ٹیکس بڑھانے پر غور ہو رہا ہے۔","چوہدری شمشاد","کڑیانوالہ",NULL,"24","0","1","0",NULL,NULL,NULL,"2022-06-07 19:19:52","2022-11-04 19:35:06"
"190","الیکشن کمیشن نے پی ٹی آئی کے خلاف کیس کو ’ممنوعہ فنڈنگ کیس‘ قرار دے دیا","[""GZi7DrA4r1.png""]","چیف الیکشن کمشنر سکندر سلطان راجا نے پی ٹی آئی کا مؤقف تسلیم کرتے ہوئے الیکشن کمیشن آف پاکستان (ای سی پی) عملے کو اس کے خلاف کیس فارن فنڈنگ کے بجائے ممنوعہ فنڈنگ لکھنے کی ہدایت کردی۔

مذکورہ کیس پی ٹی آئی کے منحرف بانی رکن اکبر ایس بابر نے 14 نومبر 2014 کو دائر کیا تھا جس میں پارٹی کو بیرونِ ملک سے ملنے والے فنڈز میں سنگین بے ضابطگیوں کا الزام عائد کیا گیا تھا۔

الیکشن کمیشن میں سماعت کے آغاز میں پی ٹی آئی کے وکیل انور منصور نے اعتراض اٹھاتے ہوئے کہا کہ کاز لسٹ میں آج بھی فارن فنڈنگ لکھا ہوا ہے۔","لیاقت قادری",NULL,"کھاریاں","23","0","1","0",NULL,NULL,NULL,"2022-06-15 17:58:51","2023-03-09 19:06:25"
"191","سی پیک سیاحت: شاہراہِ قراقرم اور دریائے سندھ","[""tx8uoJuMNh.jpg""]","سڑک کے دائیں طرف پہاڑ اور بائیں طرف کھائی تھی جس میں یقیناً کوئی پہاڑی ندی بہہ رہی ہوگی۔ حویلیاں سے چلے ہوئے ایک گھنٹہ گزرا ہوگا کہ ہم پھر ایک گنجان آبادی میں داخل ہوتے چلے گئے۔ یہ ایبٹ آباد تھا۔

ہم راولپنڈی سے چلے تھے تو وہاں سطح سمندر سے 2 ہزار فٹ کی بلندی پر تھے مگر یہاں ایبٹ آباد تک چڑھائیاں چڑھتے چڑھتے 4 ہزار فٹ کی بلندی تک آپہنچے تھے۔ اس لیے آب و ہوا میں خاصی تبدیلی بھی محسوس ہو رہی تھی اور بس کی کھڑکیوں سے آتی ہوا میں ایک خوشگوار ٹھنڈ شامل تھی۔ تھوڑی دیر بعد ہم ایبٹ آباد کے مختصر سے بس اسٹینڈ میں داخل ہو رہے تھے۔

19ویں صدی کے وسط میں انگریز میجر جیمز ایبٹ کا آباد کردہ یہ شہر اس دور میں بھی فوجی چھاؤنی تھا اور آج بھی ایک فوجی چھاؤنی ہے، مگر ساتھ ہی ساتھ اعلیٰ تعلیمی اداروں کا مرکز بھی ہے۔ برطانوی دور سے قائم آرمی برن ہال کالج اور پاکستان ملٹری اکیڈمی کاکول خصوصاً معروف تعلیمی ادارے ہیں جو فوجی اور سول تعلیم کے لیے ملک بھر میں مشہور ہیں۔

ایبٹ آباد اسٹینڈ پر کچھ دیر رک کر بس دوبارہ چلی اور شہر کے درمیان سے گزرتی سرسبز درختوں سے گھری شاہراہِ قراقرم پر خراماں خراماں آگے بڑھی تو اطراف کے سرسبز پہاڑوں سے چمٹے شہر کا خوبصورت منظر آنکھوں کے سامنے آگیا۔ اہلیانِ جیکب آباد کی طرح اہلیانِ ایبٹ آباد کو بھی اپنے شہر کے بانی میجر جیمز ایبٹ سے اتنی محبت ہے کہ انہوں نے آج تک اس شہر کا نام بدلنے کی ہر تجویز کو مسترد کیا ہے۔","لیاقت قادری",NULL,"کھاریاں","23","0","1","1",NULL,NULL,NULL,"2022-06-15 18:15:07","2023-03-09 19:06:25"
"192","سوڈان میں جہاز ڈوبنے سے ہزاروں بھیڑیں ڈوب گئیں","[""bczHQEW9cs.jpg""]","سوڈان کی بحیرہ احمر کی بندرگاہ سوکین میں ہزاروں بھیڑوں سے بھرا ہوا ایک بحری جہاز ڈوب گیا جس میں سوار جانور ڈوب گئے، تاہم عملہ ڈوبنے سے محفوظ رہا۔

غیر ملکی خبر رساں ادارے 'اے ایف پی' کی خبر کے مطابق مویشیوں کا یہ جہاز سوڈان سے جانور سعودی عرب بر آمد کرکے لے جا رہا تھا جب اس میں کئی ہزار سے زیادہ مزید جانور لاد دیے گئے۔

سوڈانی بندرگاہ کے سینئر اہلکار نے نام ظاہر نہ کرنے کی شرط پر بتایا کہ بحری جہاز بدر 1، اتوار کی صبح ڈوب گیا ، اس میں 15 ہزار 800 بھیڑیں سوار تھیں، بھیڑوں کا وزن جہاز کے بوجھ اٹھانے کی حد سے زیادہ تھا، اہلکار نے بتایا کہ یہ جہاز صرف 9 ہزار بھیڑوں کا بوجھ اٹھانے کے قابل تھا۔

ایک اور اہلکار نے بتایا کہ جہاز کے تمام عملے کو ڈوبنے سے بچا لیا گیا ہے جب کہ اس نے حادثے کے معاشی اور ماحولیاتی اثرات پر تشویش کا اظہار کیا۔","لیاقت قادری",NULL,"کھاریاں","23","0","1","0",NULL,NULL,NULL,"2022-06-15 18:17:20","2023-03-09 19:06:25"
"193","پاکستانی سفیر کی جو بائیڈن سے ملاقات، دوطرفہ تعلقات بڑھانے پر تبادلہ خیال","[""2W2UiQD03k.jpg""]","امریکا میں پاکستان کے سفیر مسعود خان نے وائٹ ہاؤس کے دورے کے دوران صدر جو بائیڈن سے ملاقات کی جہاں دونوں نے پاک ۔ امریکا تعلقات کو آگے بڑھانے کے لیے مضبوط بنیاد تشکیل دینے پر تبادلہ خیال کیا۔

امریکا میں پاکستانی سفارت خانے کی طرف سے جاری کردہ پریس ریلیز کے مطابق مسعود خان نے امریکی صدر کے ساتھ ملاقات و مبارکباد اور ایک سرکاری تصویر کے لیے وائٹ ہاؤس کا دورہ کیا جو نئے تعینات ہونے والے سفرا کے لیے مروجہ روایت ہے۔

بیان میں کہا گیا کہ تقریب کے دوران امریکی صدر اور سفیر نے امریکا اور پاکستان کے مابین تعلقات کو آگے بڑھانے کے لیے ایک مضبوط بنیاد تشکیل دینے پر مختصر بات چیت کی۔","زاھد",NULL,"لالہ موسی","10","0","1","1",NULL,NULL,NULL,"2022-06-15 18:21:02","2022-10-07 18:30:56"
"194","’مشرف کی واپسی کا فیصلہ ہم نہیں کریں گے، یہ فیصلے کہیں اور ہوں گے‘","[""o9ozGJs4lS.png""]","سابق صدر ریٹائرڈ جنرل پرویز مشرف کی وطن واپسی کا معاملہ سینیٹ میں زیر بحث آنے پر یوسف رضا گیلانی نے کہا ہے کہ مشرف کی واپسی کا فیصلہ ہم نہیں کریں گے، یہ فیصلے کہیں اور ہوں گے۔

چیئرمین سینیٹ صادق سنجرانی کی زیر صدارت سینیٹ کا اجلاس ہوا، ایوان بالا میں سابق صدر جنرل (ر) پرویز مشرف کی وطن واپسی کا معاملہ زیر بحث آنے پر پیپلز پارٹی کے سینیٹر یوسف رضا گیلانی نے کہا کہ یہ فیصلہ ہم نہیں کریں گے یہ فیصلے کہیں اور ہوں گے، جب وہ باہر گئے تھے تو کیا آپ روک سکے تھے۔

ان کا کہنا تھا کہ جب وہ واپس آئیں گے تو کیا آپ روک سکیں گے، اس کا مقصد یہ ہے کہ یہ ایک فضول عمل ہے۔

انہوں نے کہا کہ میں پرویز مشرف کے دورِ حکومت میں جیل میں رہا ہوں لیکن جب میں وزیر اعظم بنا تو انہوں نے ہی میرا حلف لیا تھا، جب پرویز مشرف یہاں تھے تو میں نے انہیں معاف کردیا تھا، اگر وہ آنا چاہتے ہیں تو آجائیں پاکستان ان کا گھر ہے، ہمیں ان کی واپسی پر کوئی اعتراض ہے لیکن سب کے ساتھ یکساں سلوک ہونا چاہیے۔","زاھد",NULL,"لالہ موسی","10","0","1","0",NULL,NULL,NULL,"2022-06-15 18:23:00","2022-10-07 18:30:56"
"195","عطا اللہ تارڑ کو پنجاب اسمبلی میں غیر اخلاقی حرکت پر شدید تنقید کا سامنا","[""nQvH5rvSj0.jpg""]","پاکستان مسلم لیگ کے رہنما عطا اللہ تارڑ نے پیر کے اجلاس میں پنجاب اسمبلی سے جاتے ہوئے اپوزیشن کی طرف رخ کرکے غیر اخلاقی حرکت کی جس کے بعد انہیں سوشل میڈیا پر صحافیوں سمیت دیگر لوگوں کی جانب سے شدید تنقید کا سامنا ہے۔

پاکستان مسلم لیگ کے رہنما عطا تارڑکو پیر کے اجلاس میں اسپیکر چوہدری پرویز الہٰی کی جانب سے پنجاب اسمبلی سے جانے کا کہا گیا۔

ان کے جانے کے دوران 'گو تارڑ گو' کے نعرے لگے جس کے بعد انہوں نے اپنی درمیانی انگلی اٹھا کر اپوزیشن بینچز کی طرف رخ کیا جبکہ ان کے دوسرے ہاتھ میں آئین پاکستان کی کاپی تھی۔

ہم سب جانتے ہیں بیچ والی انگلی اٹھانے کا کیا مطلب ہے تو عطا اللہ تارڑ کو بھی پتا ہوگا۔","زاھد",NULL,"لالہ موسی","10","0","1","0",NULL,NULL,NULL,"2022-06-15 18:24:49","2022-10-07 18:30:56"
"196","فضائی آلودگی نے متوقع انسانی عمر 2 سال کم کردی","[""n1BYdOpAAR.jpg""]","شکاگو یونیورسٹی کے انسٹی ٹیوٹ برائے توانائی پالیسی کی ایک رپورٹ کے مطابق اگر باریک ذرات کی سطح عالمی ادارہ صحت (ڈبلیو ایچ او) کے معیارات پر پورا اترے تو جنوبی ایشیا میں اوسط فرد پانچ سال زیادہ زندہ رہ سکتا ہے۔

30 کروڑ کی آبادی رکھنے والی بھارتی ریاستوں اترپردیش اور بہار میں پی ایم 2.5 آلودگی کی وجہ سے ہونے والی پھیپھڑوں اور دل کی بیماری نے متوقع عمر 8 سال اور دارالحکومت نئی دہلی میں ایک دہائی تک کم کردی ہے۔

پی ایم 2.5 آلودگی، 2.5 مائیکرون یا اس سے کم، تقریباً ایک انسانی بال کی موٹائی کے برابر ہوتا ہے، جو پھیپھڑوں کی گہرائی میں داخل ہو کر خون میں منتقل ہوجاتی ہے۔","امین فاروقی",NULL,"سراے عالمگیر","12","0","1","0",NULL,NULL,NULL,"2022-06-15 18:56:20","2022-06-15 18:56:20"
